==== START logs for container forwarder-vpp of pod nsm-system/forwarder-vpp-ptwqj ====
Nov 17 08:55:33.269[37m [TRAC] [id:e2ca5d05-fc45-4e8e-8bdb-a822a6f07285] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/common/updatepath/updatePathServer.Request()
Nov 17 08:55:33.270[37m [TRAC] [id:e2ca5d05-fc45-4e8e-8bdb-a822a6f07285] [type:networkService] [0m(1.1)   request={"connection":{"id":"e2ca5d05-fc45-4e8e-8bdb-a822a6f07285","network_service":"my-vl3-network@my.cluster1","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026538025","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.0.4/32"],"dst_ip_addrs":["172.16.0.0/32"],"src_routes":[{"prefix":"172.16.0.0/32","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/24","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/16","nextHop":"172.16.0.0"}],"dst_routes":[{"prefix":"172.16.0.4/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.0.1"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["default.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":1440},"labels":{"dnsName":"ubuntu","nodeName":"kind-2-worker","podName":"ubuntu-deployment-99cf8d8f7-4vqmt"},"path":{"index":1,"path_segments":[{"name":"ubuntu-deployment-99cf8d8f7-4vqmt","id":"ubuntu-deployment-99cf8d8f7-4vqmt-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvZGVmYXVsdC9wb2QvdWJ1bnR1LWRlcGxveW1lbnQtOTljZjhkOGY3LTR2cW10IiwiYXVkIjpbInNwaWZmZTovL25zbS5jbHVzdGVyMi9ucy9uc20tc3lzdGVtL3BvZC9uc21nci1mdjVmcyJdLCJleHAiOjE2Njg2NzU5MzN9.yjnpzneg78tNY-CR8mNdXzR6v84gm6RcNeZMWoUqc7LBx1v9JSjWDtKLT3xudgpJXpl7PdiKMbP_NL-mgzXGPg","expires":{"seconds":1668675933,"nanos":95090486}},{"name":"nsmgr-fv5fs","id":"e2ca5d05-fc45-4e8e-8bdb-a822a6f07285","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItZnY1ZnMiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIyL25zL2RlZmF1bHQvcG9kL3VidW50dS1kZXBsb3ltZW50LTk5Y2Y4ZDhmNy00dnFtdCJdLCJleHAiOjE2Njg2NzU5MzN9.euzSBeBSuLi9YrSjI0QuRmOIbxXr1OURlf2GUMEntuA6eDwekqJ5Dqzc18182D5tE3qFHthlt97OuSexDm3QWA","expires":{"seconds":1668675933,"nanos":97514312}},{"name":"forwarder-vpp-ptwqj","id":"2c66db1e-8f2f-47e0-943c-c29e278dde61","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1wdHdxaiIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktNWM0ZjU3OGQ0Yy1oNG5ueCJdLCJleHAiOjE2Njg2NzU2OTJ9.i0V3_Sz-GwPNCZAczyTtnjYYeyg1RZjJU-YiO3huabtJ-oTSLls3lBM8pdnb5scrH8YS40ijFhgV0l-HDaEmVw","expires":{"seconds":1668675692,"nanos":247760102},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"42937897","client_tx_packets":"385947","server_drops":"31","server_rx_bytes":"19782565","server_rx_packets":"385978","server_tx_bytes":"22226026","server_tx_packets":"374696"}},{"name":"nsmgr-proxy-5c4f578d4c-h4nnx","id":"74dddb4c-e24a-43e2-a7e4-d4f68b081aad","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktNWM0ZjU3OGQ0Yy1oNG5ueCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktNTQ1NDhkZmY4Ni0yaGpjNiJdLCJleHAiOjE2Njg2NzU2OTJ9.mqZE4tdkZSkTCAAUY8Q5fHGmk8si9zOGI-Di28Az_dagS5qJyjaVy79yZLbGHsoBZt_hfVTSul7n77WH55rlsw","expires":{"seconds":1668675692,"nanos":268884446}},{"name":"nsmgr-proxy-54548dff86-2hjc6","id":"56aa7ca2-b3f1-4497-8b6a-be0c1cd40c8d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktNTQ1NDhkZmY4Ni0yaGpjNiIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItdHo1dGwiXSwiZXhwIjoxNjY4Njc1NjkyfQ.RMRF4UwYUBVeRSNCjhQt8fGmNSMu-CK1fqiTO5kmK3zp_oRXUJgbmxOevEUql-3SKjcJsqlWTQDzTLT5eqMc0A","expires":{"seconds":1668675692,"nanos":350788009}},{"name":"nsmgr-tz5tl","id":"7719bf5e-974e-4618-b9a8-af0e8b6be1a2","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItdHo1dGwiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtbjZqa2wiXSwiZXhwIjoxNjY4Njc1NjkyfQ.6oEkdSJjxrPV7uoaqZvKpwbZGAoZORxrryDvEkxyKQjKcop8POrD-zUjCbbZuy7WuBTDAvTFRQdMc6JiV3GnDA","expires":{"seconds":1668675692,"nanos":390475544}},{"name":"forwarder-vpp-n6jkl","id":"8f13395a-8573-480f-804d-884eccacda55","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1uNmprbCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtN2NjNjdjN2MtcmJoNTQiXSwiZXhwIjoxNjY4Njc1NjkyfQ._Eu-RSjD8djp2Xq53AbxvZg2PxUb1jyJS5NbW3Nk8VsxAAu5IkB99B-TyzmyDiA_PwSOTzm8eWvDFDUxhvwuqQ","expires":{"seconds":1668675692,"nanos":727570017},"metrics":{"client_drops":"0","client_rx_bytes":"22226070","client_rx_packets":"374697","client_tx_bytes":"19780637","client_tx_packets":"385937","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"44707890","server_tx_packets":"374697"}},{"name":"nse-vl3-vpp-7cc67c7c-rbh54","id":"6985abbf-6b21-4367-8e44-0b3019e022ac","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtN2NjNjdjN2MtcmJoNTQiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtbjZqa2wiXSwiZXhwIjoxNjY4Njc1NjkyfQ.E8MK4Bv9FNP8kGraX9wM8HBOmbCNzGKw4JxL2H8snHlJbcsePStKWqEOBn4SHfOo1DC8sMZ0pM53DhhWv4yzYw","expires":{"seconds":1668675692,"nanos":730504452}}]},"network_service_endpoint_name":"nse-vl3-vpp-7cc67c7c-rbh54@my.cluster1","payload":"IP"},"mechanism_preferences":[{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026538025","name":"nsm-1"}}]}
Nov 17 09:01:34.356[37m [TRAC] [type:registry] [0m(4)    ⎆ sdk/pkg/registry/common/dial/dialNSEClient.Find()
Nov 17 09:01:34.356[37m [TRAC] [type:registry] [0m(4.1)      find={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj"},"watch":true}
Nov 17 09:01:34.361[37m [TRAC] [type:registry] [0m(5)     ⎆ sdk/pkg/registry/common/sendfd/sendFDNSEClient.Find()
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(5.1)       find={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj"},"watch":true}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(6)      ⎆ sdk/pkg/registry/common/connect/connectNSEClient.Find()
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(6.1)        find={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj"},"watch":true}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(6.2)        find-response={"ClientStream":{}}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(5.2)       find-response={"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(4.2)      find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(3.2)     find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(2.3)    find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(1.2)   find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(3.2)     register-response={"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"unix:///listen.on.sock","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(2.2)    register-response={"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"unix:///listen.on.sock","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/common/dial/dialNSEFindClient.Recv()
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.362[37m [TRAC] [type:registry] [0m(7)       ⎆ api/pkg/api/registry/networkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/common/dial/dialNSEFindClient.Recv()
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.377[37m [TRAC] [type:registry] [0m(7)       ⎆ api/pkg/api/registry/networkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7.1)         recv-response={"network_service_endpoint":{"name":"forwarder-vpp-ptwqj","network_service_names":["forwarder"],"network_service_labels":{"forwarder":{"labels":{"nodeName":"kind-2-worker","p2p":"true"}}},"url":"inode://3145865/7080169","expiration_time":{"seconds":1668675754,"nanos":319307689},"initial_registration_time":{"seconds":1668094103,"nanos":540821054}}}
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/common/dial/dialNSEFindClient.Recv()
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:34.380[37m [TRAC] [type:registry] [0m(7)       ⎆ api/pkg/api/registry/networkServiceEndpointRegistryFindClient.Recv()
Nov 17 09:01:36.361[37m [TRAC] [id:e2ca5d05-fc45-4e8e-8bdb-a822a6f07285] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/common/updatepath/updatePathServer.Request()
