==== START logs for container forwarder-vpp of pod nsm-system/forwarder-vpp-8kvg9 ====
Dec 21 07:29:22.951[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/common/updatepath/updatePathServer.Close()
Dec 21 07:29:22.951[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(1.1)   close={"id":"4f6b8082-c721-4c33-873a-60308a24a972","network_service":"my-vl3-network","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026535856","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.0.2/32"],"dst_ip_addrs":["172.16.0.0/32"],"src_routes":[{"prefix":"172.16.0.0/32","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/24","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/16","nextHop":"172.16.0.0"}],"dst_routes":[{"prefix":"172.16.0.2/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.0.1"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["vl3-test.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":9000},"labels":{"dnsName":"ubuntu","nodeName":"kind-1-control-plane","podName":"ubuntu-deployment-7b8975b5d6-qrwf2"},"path":{"index":1,"path_segments":[{"name":"ubuntu-deployment-7b8975b5d6-qrwf2","id":"ubuntu-deployment-7b8975b5d6-qrwf2-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvdmwzLXRlc3QvcG9kL3VidW50dS1kZXBsb3ltZW50LTdiODk3NWI1ZDYtcXJ3ZjIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL25zbWdyLWtxbTliIl0sImV4cCI6MTY3MTYwODM2Mn0.o_p1DCCavz-ITgm9YwJ9dUowx0VlySdVQ5Xibso2OEZf0O83sSg3MteTaMQt9eb6r7tTvjEP6sVFKOe8Bbow_g","expires":{"seconds":1671608362,"nanos":929922221}},{"name":"nsmgr-kqm9b","id":"4f6b8082-c721-4c33-873a-60308a24a972","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL3ZsMy10ZXN0L3BvZC91YnVudHUtZGVwbG95bWVudC03Yjg5NzViNWQ2LXFyd2YyIl0sImV4cCI6MTY3MTYwODM2Mn0.804F47G0P2BougTLPAZczAsNwDHOWxWVPeqQUS-sELNSnUbulSzer7_dqgoOR3Y8799d_Q3UpU04taS7KjIdtw","expires":{"seconds":1671608362,"nanos":932054257}},{"name":"forwarder-vpp-8kvg9","id":"016537df-66b4-4799-9cc8-9cfc83717a45","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSJdLCJleHAiOjE2NzE2MDgzNjB9.VvV45nJSZLVxXd6VE6s5nGba_Cu4jKGm9f64vrwaENIhN9xO-9sdCMikq0fxn9N_Fb9fUd80TFvHC883S5JOPw","expires":{"seconds":1671608360,"nanos":552222643},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"0","client_tx_packets":"0","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"0","server_tx_packets":"0"}},{"name":"nse-vl3-vpp-5d97745888-s8prm","id":"d2a0eda7-26b2-4a28-b7eb-50584016452d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSJdLCJleHAiOjE2NzE2MDgzNjB9.zKptPYLfB9Mmk_hKTc1u7F_bEu530tn_V2E4gFwBy274VxAxvnAJCzIwvIa6z2PlwLZQ56Q_a12uhgxFU_9XDA","expires":{"seconds":1671608360,"nanos":554438924}}]},"network_service_endpoint_name":"nse-vl3-vpp-5d97745888-s8prm","payload":"IP"}
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21.1)                       recv-response={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/common/dial/dialNSFindClient.Recv()
Dec 21 07:29:34.858[37m [TRAC] [type:registry] [0m(21)                     ⎆ api/pkg/api/registry/networkServiceRegistryFindClient.Recv()
Dec 21 07:29:34.859[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/common/begin/beginNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(12.1)              find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(13)             ⎆ sdk/pkg/registry/common/retry/retryNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(13.1)               find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(14)              ⎆ sdk/pkg/registry/common/heal/healNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(14.1)                find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(15)               ⎆ sdk/pkg/registry/common/refresh/refreshNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(15.1)                 find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(16)                ⎆ sdk/pkg/registry/common/authorize/authorizeNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(16.1)                  find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(17)                 ⎆ sdk/pkg/registry/common/clienturl/clientURLNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(17.1)                   find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.860[37m [DEBU] [type:registry] [0m(17.2)                   passed clientURL: unix:///var/lib/networkservicemesh/nsm.io.sock
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(18)                  ⎆ sdk/pkg/registry/common/clientconn/clientConnNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(18.1)                    find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(19)                   ⎆ sdk/pkg/registry/common/grpcmetadata/grpcMetadataNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(19.1)                     find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(20)                    ⎆ sdk/pkg/registry/common/dial/dialNSEClient.Find()
Dec 21 07:29:34.860[37m [TRAC] [type:registry] [0m(20.1)                      find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(21)                     ⎆ sdk/pkg/registry/common/recvfd/recvfdNSEClient.Find()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(21.1)                       find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(22)                      ⎆ sdk/pkg/registry/common/sendfd/sendFDNSEClient.Find()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(22.1)                        find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(23)                       ⎆ sdk/pkg/registry/common/connect/connectNSEClient.Find()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(23.1)                         find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(23.2)                         find-response={"ClientStream":{}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(22.2)                        find-response={"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(21.2)                       find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(20.2)                      find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(19.2)                     find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(18.2)                    find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(17.3)                   find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(16.2)                  find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(15.2)                 find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(14.2)                find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(13.2)               find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(12.2)              find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}}}}}}}}
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/common/dial/dialNSEFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/common/recvfd/recvfdNSEFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.865[37m [TRAC] [type:registry] [0m(24)                        ⎆ api/pkg/api/registry/networkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.880[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"inode://3145926/1181856","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.880[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"inode://3145926/1181856","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.880[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.880[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.880[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.880[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24.1)                          recv-response={"network_service_endpoint":{"name":"nse-vl3-vpp-5d97745888-s8prm","network_service_names":["my-vl3-network"],"network_service_labels":{"my-vl3-network":{"labels":{"nodeName":"kind-1-control-plane"}}},"url":"unix:///proc/4599/fd/47","expiration_time":{"seconds":1671607806,"nanos":257923301},"initial_registration_time":{"seconds":1671606625,"nanos":150597930},"path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}}
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/common/dial/dialNSEFindClient.Recv()
Dec 21 07:29:34.881[37m [TRAC] [type:registry] [0m(24)                        ⎆ sdk/pkg/registry/common/recvfd/recvfdNSEFindClient.Recv()
