==== START logs for container nsmgr of pod nsm-system/nsmgr-kqm9b ====
Dec 21 07:29:32.826[37m [TRAC] [id:ubuntu-deployment-7b8975b5d6-qrwf2-0] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/common/updatepath/updatePathServer.Close()
Dec 21 07:29:32.827[37m [TRAC] [id:ubuntu-deployment-7b8975b5d6-qrwf2-0] [type:networkService] [0m(1.1)   close={"id":"ubuntu-deployment-7b8975b5d6-qrwf2-0","network_service":"my-vl3-network","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026535856","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.0.2/32"],"dst_ip_addrs":["172.16.0.0/32"],"src_routes":[{"prefix":"172.16.0.0/32","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/24","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/16","nextHop":"172.16.0.0"}],"dst_routes":[{"prefix":"172.16.0.2/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.0.1"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["vl3-test.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":9000},"labels":{"dnsName":"ubuntu","nodeName":"kind-1-control-plane","podName":"ubuntu-deployment-7b8975b5d6-qrwf2"},"path":{"path_segments":[{"name":"ubuntu-deployment-7b8975b5d6-qrwf2","id":"ubuntu-deployment-7b8975b5d6-qrwf2-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvdmwzLXRlc3QvcG9kL3VidW50dS1kZXBsb3ltZW50LTdiODk3NWI1ZDYtcXJ3ZjIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL25zbWdyLWtxbTliIl0sImV4cCI6MTY3MTYwODM2OX0.LRcfex-6qA-TPRlNP3co1r9udpr_j9DjmZdXF2HotI8FbhTJJYiPC_1jp0m8NaIMf8F3dNE_MIkIaI4wd8BRBQ","expires":{"seconds":1671608369,"nanos":847377517}},{"name":"nsmgr-kqm9b","id":"4f6b8082-c721-4c33-873a-60308a24a972","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtOGt2ZzkiXSwiZXhwIjoxNjcxNjA4MzY5fQ.5dqvasZuVHJGMyTzsX-p19lJJce6x2E06PiFUsjwWLIXKD_EaPVnHNDdwcptrMM70vvVX2TV31YxvMHAD9TzRg","expires":{"seconds":1671608369,"nanos":884405899}},{"name":"forwarder-vpp-8kvg9","id":"016537df-66b4-4799-9cc8-9cfc83717a45","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSJdLCJleHAiOjE2NzE2MDgzNzB9.ILnA8hUCoOMvxcHyaeESVMKevd4IFRIOtNGnzV5x6zc6KgucCh2ZbmzgpG8MT-V49N5EltVjgrpWgConT-LPWQ","expires":{"seconds":1671608370,"nanos":379275666},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"0","client_tx_packets":"0","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"0","server_tx_packets":"0"}},{"name":"nse-vl3-vpp-5d97745888-s8prm","id":"d2a0eda7-26b2-4a28-b7eb-50584016452d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSJdLCJleHAiOjE2NzE2MDgzNzB9.PpzTjdCFkIKOT2ow133VRg0_SGtp96Pbhd59Zr3OSJ7W92TQfnCGsX1sTBM9pZQJfbsXmszFyX52KBcpkye_Eg","expires":{"seconds":1671608370,"nanos":386602229}}]},"network_service_endpoint_name":"nse-vl3-vpp-5d97745888-s8prm","payload":"IP"}
Dec 21 07:29:43.316[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(13)             ⎆ sdk/pkg/networkservice/common/metrics/metricServer.Request()
Dec 21 07:29:43.316[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(14)              ⎆ sdk/pkg/networkservice/common/connect/connectServer.Request()
Dec 21 07:29:43.316[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(15)               ⎆ sdk/pkg/networkservice/common/updatepath/updatePathClient.Request()
Dec 21 07:29:43.317[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(16)                ⎆ sdk/pkg/networkservice/common/begin/beginClient.Request()
Dec 21 07:29:43.317[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(17)                 ⎆ sdk/pkg/networkservice/utils/metadata/metaDataClient.Request()
Dec 21 07:29:43.317[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(18)                  ⎆ sdk/pkg/networkservice/common/null/nullClient.Request()
Dec 21 07:29:43.317[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(19)                   ⎆ sdk/pkg/networkservice/common/clienturl/clientURLClient.Request()
Dec 21 07:29:43.317[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(20)                    ⎆ sdk/pkg/networkservice/common/clientconn/clientConnClient.Request()
Dec 21 07:29:43.317[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(21)                     ⎆ sdk/pkg/networkservice/common/null/nullClient.Request()
Dec 21 07:29:43.317[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(22)                      ⎆ sdk/pkg/networkservice/common/dial/dialClient.Request()
Dec 21 07:29:43.320[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(23)                       ⎆ sdk/pkg/networkservice/common/mechanisms/recvfd/recvFDClient.Request()
Dec 21 07:29:43.320[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(24)                        ⎆ sdk/pkg/networkservice/common/mechanisms/sendfd/sendFDClient.Request()
Dec 21 07:29:43.320[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(24.1)                          request-diff={"mechanism_preferences":{"0":{"parameters":{"inodeURL":"inode://4/4026535856"}}}}
Dec 21 07:29:43.320[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(25)                         ⎆ sdk/pkg/networkservice/common/null/nullClient.Request()
Dec 21 07:29:43.320[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(26)                          ⎆ sdk/pkg/networkservice/common/trimpath/trimpathClient.Request()
Dec 21 07:29:43.320[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(27)                           ⎆ sdk/pkg/networkservice/common/connect/connectClient.Request()
Dec 21 07:29:43.352[37m [TRAC] [type:registry] [0m(1) ⎆ sdk/pkg/registry/common/grpcmetadata/grpcMetadataNSServer.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(1.1)   find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(2)  ⎆ sdk/pkg/registry/common/updatepath/updatePathNSServer.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(2.1)    find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(3)   ⎆ sdk/pkg/registry/common/authorize/authorizeNSServer.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(3.1)     find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(4)    ⎆ sdk/pkg/registry/common/connect/connectNSServer.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(4.1)      find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(5)     ⎆ sdk/pkg/registry/common/clienturl/clientURLNSClient.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(5.1)       find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [DEBU] [type:registry] [0m(5.2)       passed clientURL: registry:5002
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(6)      ⎆ sdk/pkg/registry/common/begin/beginNSClient.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(6.1)        find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/common/clientconn/clientConnNSClient.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(7.1)         find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(8)        ⎆ sdk/pkg/registry/common/authorize/authorizeNSClient.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(8.1)          find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(9)         ⎆ sdk/pkg/registry/common/grpcmetadata/grpcMetadataNSClient.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(9.1)           find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(10)          ⎆ sdk/pkg/registry/common/dial/dialNSClient.Find()
Dec 21 07:29:43.353[37m [TRAC] [type:registry] [0m(10.1)            find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.367[37m [TRAC] [type:registry] [0m(11)           ⎆ sdk/pkg/registry/common/connect/connectNSClient.Find()
Dec 21 07:29:43.367[37m [TRAC] [type:registry] [0m(11.1)             find={"network_service":{"name":"my-vl3-network","payload":"IP"}}
Dec 21 07:29:43.367[37m [TRAC] [type:registry] [0m(11.2)             find-response={"ClientStream":{}}
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(10.2)            find-response={"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"ClientStream":{}}}}
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(9.2)           find-response={"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"ClientStream":{}}}}}
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(8.2)          find-response={"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"ClientStream":{}}}}}}
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(7.2)         find-response={"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"ClientStream":{}}}}}}}
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(6.2)        find-response={"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"ClientStream":{}}}}}}}}
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(5.3)       find-response={"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"NetworkServiceRegistry_FindClient":{"ClientStream":{}}}}}}}}}
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/common/dial/dialNSFindClient.Recv()
Dec 21 07:29:43.368[37m [TRAC] [type:registry] [0m(12)            ⎆ api/pkg/api/registry/networkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.373[37m [TRAC] [type:registry] [0m(12.1)              recv-response={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.373[37m [TRAC] [type:registry] [0m(12.1)              recv-response={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.373[37m [TRAC] [type:registry] [0m(12.1)              recv-response={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.373[37m [TRAC] [type:registry] [0m(12.1)              recv-response={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.373[37m [TRAC] [type:registry] [0m(12.1)              recv-response={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.373[37m [TRAC] [type:registry] [0m(12.1)              recv-response={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.373[37m [TRAC] [type:registry] [0m(12.1)              recv-response={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(5)     ⎆ sdk/pkg/registry/core/streamcontext/networkServiceRegistryFindServer.Send()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(5.1)       network service={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(4)    ⎆ sdk/pkg/registry/core/streamcontext/networkServiceRegistryFindServer.Send()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(4.1)      network service={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(3)   ⎆ sdk/pkg/registry/core/streamcontext/networkServiceRegistryFindServer.Send()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(3.1)     network service={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(2)  ⎆ sdk/pkg/registry/core/streamcontext/networkServiceRegistryFindServer.Send()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(2.1)    network service={"name":"my-vl3-network","payload":"IP","path_ids":["spiffe://nsm.cluster1/ns/ns-dns-vl3/pod/nse-vl3-vpp-5d97745888-s8prm","spiffe://nsm.cluster1/ns/nsm-system/pod/nsmgr-kqm9b","spiffe://nsm.cluster1/ns/nsm-system/pod/registry-k8s-679b68767c-55w7p"]}
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/common/dial/dialNSFindClient.Recv()
Dec 21 07:29:43.374[37m [TRAC] [type:registry] [0m(12)            ⎆ api/pkg/api/registry/networkServiceRegistryFindClient.Recv()
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(1) ⎆ sdk/pkg/registry/common/grpcmetadata/grpcMetadataNSEServer.Find()
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(1.1)   find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(2)  ⎆ sdk/pkg/registry/common/begin/beginNSEServer.Find()
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(2.1)    find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(3)   ⎆ sdk/pkg/registry/common/updatepath/updatePathNSEServer.Find()
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(3.1)     find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(4)    ⎆ sdk/pkg/registry/common/authorize/authorizeNSEServer.Find()
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(4.1)      find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(5)     ⎆ sdk/pkg/registry/common/clientinfo/clientInfoServer.Find()
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(5.1)       find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(6)      ⎆ sdk/pkg/registry/common/expire/expireNSEServer.Find()
Dec 21 07:29:43.396[37m [TRAC] [type:registry] [0m(6.1)        find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(7)       ⎆ sdk/pkg/registry/common/recvfd/recvfdNseServer.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(7.1)         find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(8)        ⎆ sdk/pkg/registry/common/sendfd/sendfdNSEServer.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(8.1)          find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(9)         ⎆ sdk/pkg/registry/core/next/nextNetworkServiceEndpointRegistryServer.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(9.1)           find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(10)          ⎆ sdk/pkg/registry/common/localbypass/localBypassNSEServer.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(10.1)            find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(11)           ⎆ sdk/pkg/registry/common/connect/connectNSEServer.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(11.1)             find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/common/begin/beginNSEClient.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(12.1)              find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(13)             ⎆ sdk/pkg/registry/common/clienturl/clientURLNSEClient.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(13.1)               find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [DEBU] [type:registry] [0m(13.2)               passed clientURL: registry:5002
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(14)              ⎆ sdk/pkg/registry/common/clientconn/clientConnNSEClient.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(14.1)                find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(15)               ⎆ sdk/pkg/registry/common/authorize/authorizeNSEClient.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(15.1)                 find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(16)                ⎆ sdk/pkg/registry/common/grpcmetadata/grpcMetadataNSEClient.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(16.1)                  find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(17)                 ⎆ sdk/pkg/registry/common/dial/dialNSEClient.Find()
Dec 21 07:29:43.397[37m [TRAC] [type:registry] [0m(17.1)                   find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(18)                  ⎆ sdk/pkg/registry/common/connect/connectNSEClient.Find()
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(18.1)                    find={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(18.2)                    find-response={"ClientStream":{}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(17.2)                   find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(16.2)                  find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(15.2)                 find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(14.2)                find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(13.3)               find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(12.2)              find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}}}
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(19)                   ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
Dec 21 07:29:43.407[37m [TRAC] [type:registry] [0m(19)                   ⎆ sdk/pkg/registry/core/trace/traceNetworkServiceEndpointRegistryFindClient.Recv()
